GEO_ID,FIPS,Census_Tract_Name,Total population,Area_km2,Population Density
1400000U,06037231220,2312.2,4143,0.9651780372263677,4292.472311021228
1400000U,06037231301,2313.01,2570,0.2339281891261676,10986.277496526456
1400000U,06037231302,2313.02,2890,0.42352526398315865,6823.6779379350555
1400000U,06037231400,2314,4480,0.6210333496633759,7213.783289461562
1400000U,06037231500,2315,5048,0.9192041809506956,5491.706961971233
1400000U,06037231601,2316.01,2230,0.31938831407116486,6982.096406642856
1400000U,06037231602,2316.02,1870,0.3150135123642762,5936.253292644679
1400000U,06037231603,2316.03,2895,0.32026357762572377,9039.429402063457
1400000U,06037231710,2317.1,4026,0.32378543840430085,12434.160164339628
1400000U,06037231720,2317.2,5174,0.4722392499778287,10956.310811189278
1400000U,06037231800,2318,5469,0.5202573353312828,10512.105507397642
1400000U,06037231901,2319.01,3440,0.24476389787340289,14054.360262636614
1400000U,06037231902,2319.02,3207,0.3240800101224118,9895.704455170342
1400000U,06037232110,2321.1,3491,0.3800319250085159,9186.07035427819
1400000U,06037232120,2321.2,4935,0.5218750798338513,9456.285978573933
1400000U,06037232200,2322,3765,0.5229509503389448,7199.527981658237
1400000U,06037232300,2323,4766,0.6287614710586489,7579.980993389213
1400000U,06037232401,2324.01,3582,0.5696899185809271,6287.631013240689
1400000U,06037232402,2324.02,3098,0.5432610028869811,5702.599640939995
1400000U,06037232500,2325,5422,0.7676914017251686,7062.733785757654
1400000U,06037232601,2326.01,1688,0.263864740065197,6397.216996795103
1400000U,06037232602,2326.02,5524,0.531418653449637,10394.81765297784
1400000U,06037232701,2327.01,2348,0.277476348308569,8461.982487202458
1400000U,06037232702,2327.02,4414,0.45372694733075664,9728.317936519416
1400000U,06037232800,2328,4184,0.4266458558713222,9806.728326131704
1400000U,06037234001,2340.01,2517,0.6772416628544798,3716.5463054815523
1400000U,06037234002,2340.02,2896,0.564638300148341,5128.947149421438
1400000U,06037234200,2342,2605,0.882904384660774,2950.489368110775
1400000U,06037234301,2343.01,1779,0.5039847424709949,3529.8687640378007
1400000U,06037234302,2343.02,2459,0.36630675729369294,6712.952876346895
1400000U,06037234501,2345.01,2770,0.7517975829238829,3684.5024018658673
1400000U,06037234502,2345.02,2601,0.5448570668835255,4773.729034803943
1400000U,06037234600,2346,4694,1.3038590394863652,3600.0824152349533
1400000U,06037234700,2347,3838,0.7420586643842056,5172.097819496453
1400000U,06037234800,2348,3534,0.654189199760439,5402.106915391043
1400000U,06037234901,2349.01,2916,0.32541323850168014,8960.913862712885
1400000U,06037234902,2349.02,4535,0.4477193870941855,10129.112409970276
1400000U,06037235100,2351,4032,1.181474235447893,3412.685506824854
1400000U,06037235201,2352.01,2880,0.6526066700889472,4413.071658626274
1400000U,06037235202,2352.02,3887,0.8515539102644373,4564.5965019325085
1400000U,06037236001,2360.01,4063,2.2029520504861844,1844.3433660316434
1400000U,06037236101,2361.01,2606,0.6326232713053234,4119.355259604835
1400000U,06037236102,2361.02,3510,0.4980497092976896,7047.489305735215
1400000U,06037236203,2362.03,3615,0.3393395208689376,10653.047398496841
1400000U,06037236204,2362.04,3387,0.22986957544780595,14734.442317569992
1400000U,06037236205,2362.05,3070,0.16699372829516118,18383.92394338175
1400000U,06037236206,2362.06,3175,0.27494538272168584,11547.748023882627
1400000U,06037236400,2364,4390,1.340497011875916,3274.9047264615333
1400000U,06037237101,2371.01,4136,0.6289397295486131,6576.146816116047
1400000U,06037237102,2371.02,3970,0.45996176911486003,8631.152123011827
1400000U,06037237201,2372.01,3766,0.4534045224801697,8306.048601808357
1400000U,06037237202,2372.02,4404,1.1085135183546,3972.8879504663055
1400000U,06037237300,2373,5762,0.9976913898331992,5775.332992463061
1400000U,06037237401,2374.01,3906,0.516107862831263,7568.1854149101255
1400000U,06037237402,2374.02,3618,0.5212292474033181,6941.283548504435
1400000U,06037237500,2375,2727,0.3373265100501471,8084.155614080267
1400000U,06037237600,2376,4092,0.5037425090575683,8123.197717928469
1400000U,06037237710,2377.1,4372,0.43227841377842025,10113.85223191141
1400000U,06037237720,2377.2,3447,0.32522314277495057,10598.876729954212
1400000U,06037237800,2378,4160,0.9727852981159222,4276.380418224899
1400000U,06037237900,2379,4040,0.9797786810236522,4123.380186001897
1400000U,06037238000,2380,5438,1.6635716014918216,3268.8704201991836
1400000U,06037238100,2381,5205,0.9837464883032045,5290.99728628027
1400000U,06037238200,2382,6827,1.0266280061439685,6649.925736628132
1400000U,06037238310,2383.1,5102,0.3970689691370575,12849.153161195347
1400000U,06037238320,2383.2,3513,0.4682802058428527,7501.91862941759
1400000U,06037238400,2384,4495,1.3015450241908064,3453.587787172112
1400000U,06037239201,2392.01,3400,0.44986747803275234,7557.781271204639
1400000U,06037239202,2392.02,5385,1.2756240254501356,4221.463293700327
1400000U,06037239310,2393.1,4021,0.5348561623500742,7517.909081073977
1400000U,06037239320,2393.2,3105,0.34707270655526873,8946.252302053466
1400000U,06037239330,2393.3,3119,0.9795228470052091,3184.2034206103754
1400000U,06037239501,2395.01,3583,0.4742141772143646,7555.657701014566
1400000U,06037239502,2395.02,3691,0.510916978691581,7224.265690782809
1400000U,06037239601,2396.01,3753,0.4222871675515345,8887.317182192131
1400000U,06037239602,2396.02,3753,0.3580878364804297,10480.668756826399
1400000U,06037239701,2397.01,4021,0.4096903836378862,9814.728782001504
1400000U,06037239702,2397.02,4687,0.48627166800260013,9638.645038178409
1400000U,06037239801,2398.01,4174,0.3707611729380138,11257.921014015768
1400000U,06037239802,2398.02,5426,0.609447726876962,8903.142567788138
1400000U,06037240010,2400.1,3962,0.5884348765153796,6733.115520722278
1400000U,06037240020,2400.2,5366,0.7198153924026007,7454.689155908932
1400000U,06037240200,2402,5737,0.746813968428687,7681.966651039983
1400000U,06037240301,2403.01,2870,0.46891096056260545,6120.564971559924
1400000U,06037240302,2403.02,3013,0.34461575479316153,8743.070965540746
1400000U,06037240401,2404.01,5911,0.6930395669739027,8529.094559218127
1400000U,06037240402,2404.02,3904,0.6013000814780006,6492.598488268844
1400000U,06037240500,2405,6415,0.8125280805217802,7895.111755252185
1400000U,06037240600,2406,4807,0.6758601052371487,7112.418624433083
1400000U,06037240700,2407,6429,1.1944975062076417,5382.179507775745
1400000U,06037240800,2408,4749,0.6384473321386465,7438.358281006487
1400000U,06037240901,2409.01,2503,0.3511789202125418,7127.420969587596
1400000U,06037240902,2409.02,3614,0.719224045645273,5024.85980812501
1400000U,06037241001,2410.01,4457,0.9065025513444814,4916.6987929483375
1400000U,06037241002,2410.02,3830,0.7073455827067393,5414.609341793108
1400000U,06037241110,2411.1,3585,0.4866348239847784,7366.920375004104
1400000U,06037241120,2411.2,4245,0.6636952787005495,6396.007529707452
1400000U,06037241201,2412.01,3147,0.4858978988141056,6476.669291389499
1400000U,06037241202,2412.02,4825,1.163233399092832,4147.920790241116
1400000U,06037241300,2413,2378,0.5221282360084495,4554.436699649236
1400000U,06037241400,2414,3901,0.5755571164249113,6777.780846896948
1400000U,06037242000,2420,4161,0.6467323617038397,6433.8824626584255
1400000U,06037242100,2421,2402,0.45961642470438413,5226.096960187872
1400000U,06037242201,2422.01,4004,0.40962175793470795,9774.871384244734
1400000U,06037242202,2422.02,2729,0.4036112453097097,6761.456802091605
1400000U,06037242300,2423,4851,0.630039571896044,7699.516373870578
1400000U,06037242600,2426,4714,0.47599809167159807,9903.40104819642
1400000U,06037242700,2427,4723,1.0152098232025941,4652.240248326954
1400000U,06037243001,2430.01,3246,0.34657952169665224,9365.815914654933
1400000U,06037243002,2430.02,2721,0.3917824036242619,6945.181750963908
1400000U,06037243100,2431,5186,0.5860325533166089,8849.337755471446
1400000U,06037261102,2611.02,3990,7.952197619680748,501.7480941526431
1400000U,06037261103,2611.03,1722,2.080080516487275,827.8525693361229
1400000U,06037261104,2611.04,1672,4.597391393950581,363.68450208526514
1400000U,06037261200,2612,3880,7.590513438507984,511.16436739523976
1400000U,06037262100,2621,2721,8.7717418303812,310.2006480144835
1400000U,06037262200,2622,4630,8.568506562416806,540.3508728473305
1400000U,06037262301,2623.01,2976,13.05710088991706,227.92195795148703
1400000U,06037262302,2623.02,2940,3.063535541541011,959.6754991525672
1400000U,06037262303,2623.03,2824,2.6143080832661547,1080.2093364879433
1400000U,06037262400,2624,2893,11.268729620426619,256.7281403891271
1400000U,06037262501,2625.01,3732,1.6383956535373179,2277.8380740589505
1400000U,06037262601,2626.01,3418,3.6203503288986125,944.10752813522
1400000U,06037262604,2626.04,5884,6.005982739473346,979.6897951984387
1400000U,06037262704,2627.04,3595,2.475106122165121,1452.4629743371336
1400000U,06037262706,2627.06,3383,2.829337225828156,1195.6863851779935
1400000U,06037262802,2628.02,3636,3.403831269699541,1068.20806083051
1400000U,06037264000,2640,3083,1.8680317661507309,1650.400199752938
1400000U,06037264102,2641.02,2965,0.3964813759008913,7478.28316844109
1400000U,06037264103,2641.03,2748,0.23052276087786427,11920.731773015452
1400000U,06037264303,2643.03,2702,0.21645567467555846,12482.925218061293
1400000U,06037264304,2643.04,2264,0.20370940145243707,11113.870954692331
1400000U,06037264305,2643.05,4526,1.3457369219410409,3363.213066541911
1400000U,06037264306,2643.06,1694,0.356644085731628,4749.833427140363
1400000U,06037265100,2651,2301,2.3620355637803017,974.159760879037
1400000U,06037265201,2652.01,2491,0.4388191756221581,5676.597875350954
1400000U,06037265203,2652.03,1993,0.3100410360231686,6428.181332264248
1400000U,06037265204,2652.04,1466,0.26527691613847965,5526.300672293401
1400000U,06037265301,2653.01,12987,1.5958061886920718,8138.206313539986
1400000U,06037265303,2653.03,4468,0.1479972411545832,30189.75195174869
1400000U,06037265304,2653.04,3088,0.13098347479812902,23575.49305177014
1400000U,06037265306,2653.06,1806,0.09324638970861321,19368.042083383512
1400000U,06037265307,2653.07,2407,0.21756913447719067,11063.150137467423
1400000U,06037265410,2654.1,1726,0.7105383061052136,2429.144192747324
1400000U,06037265420,2654.2,1636,0.7307713883096698,2238.730232424936
1400000U,06037265521,2655.21,1585,0.13098922194747395,12100.232190367367
1400000U,06037265522,2655.22,2332,0.25247643779915013,9236.505474840194
1400000U,06037265523,2655.23,2286,0.33847417164938043,6753.838819843625
1400000U,06037265524,2655.24,2768,0.4292790848062153,6448.019710183476
1400000U,06037265601,2656.01,3045,0.6231002549152256,4886.854043117476
1400000U,06037265602,2656.02,3057,0.3359029321807768,9100.843449484324
1400000U,06037265701,2657.01,1845,0.8577100673776517,2151.0765352689305
1400000U,06037265702,2657.02,3107,0.3753856293467724,8276.821905533914
1400000U,06037267101,2671.01,2891,0.4843948910036484,5968.271040204314
1400000U,06037267102,2671.02,2957,0.6195624106013269,4772.72337605187
1400000U,06037267201,2672.01,2832,0.5998548424495691,4721.142182390719
1400000U,06037267202,2672.02,3779,0.5759073825174414,6561.8189915902885
1400000U,06037267300,2673,4155,0.43029918753955143,9656.07214774973
1400000U,06037267403,2674.03,3559,0.23422214662952615,15194.976441016663
1400000U,06037267404,2674.04,3547,0.2844442051288005,12469.932366503535
1400000U,06037267405,2674.05,2423,0.21368648921448205,11339.041644172361
1400000U,06037267406,2674.06,1932,0.21515458840300772,8979.590044257648
1400000U,06037267502,2675.02,3281,0.43471265034942586,7547.514426743052
1400000U,06037267503,2675.03,2216,0.19754926834279507,11217.454858677136
1400000U,06037267504,2675.04,3568,0.25630172960208364,13921.092165626156
1400000U,06037267600,2676,2469,1.2730867646531583,1939.3807779257356
1400000U,06037267700,2677,3753,0.8146564110755844,4606.8501382625145
1400000U,06037267800,2678,3483,1.151182557486688,3025.5844108724486
1400000U,06037267901,2679.01,3106,1.119636027215473,2774.115805941508
1400000U,06037267902,2679.02,3609,0.7780691146920401,4638.405421642321
1400000U,06037269000,2690,4867,2.2947477584277767,2120.9302774674356
1400000U,06037269100,2691,4264,0.8392693981509207,5080.6094078903025
1400000U,06037269300,2693,3771,2.20854210253577,1707.4612232523305
1400000U,06037269500,2695,4202,1.384207718821809,3035.67155627235
1400000U,06037269601,2696.01,3465,0.3336563254132586,10384.937242560396
1400000U,06037269602,2696.02,2217,0.29059215040595093,7629.24943740875
1400000U,06037269700,2697,3858,0.8976051718906903,4298.103576958694
1400000U,06037269800,2698,3140,0.4670857341685396,6722.534580486645
1400000U,06037269903,2699.03,3487,0.2838257880920649,12285.705338617498
1400000U,06037269905,2699.05,2234,0.2380285995383036,9385.426811455505
1400000U,06037269906,2699.06,2998,0.20799451912793962,14413.841348174654
1400000U,06037269907,2699.07,2553,0.27679507539320325,9223.42999192929
1400000U,06037269908,2699.08,1916,0.16745166287145266,11442.107932190871
1400000U,06037269909,2699.09,2088,0.1698985974622229,12289.683559420015
1400000U,06037270101,2701.01,1796,0.37451071133671116,4795.590474808266
1400000U,06037270102,2701.02,2154,0.19632265062888704,10971.734504908212
1400000U,06037270200,2702,3606,0.7642060651955516,4718.622586536611
1400000U,06037270300,2703,2560,0.9765388935024927,2621.5033697410695
1400000U,06037271100,2711,2317,0.8043754627019257,2880.4956235451473
1400000U,06037271200,2712,2495,0.5244698302140407,4757.184982369279
1400000U,06037271300,2713,5216,1.470376412489252,3547.39096444675
1400000U,06037271400,2714,3203,1.1490439107559867,2787.534897506798
1400000U,06037271500,2715,2928,0.910070917566102,3217.331686447752
1400000U,06037271600,2716,5370,0.9054577901633472,5930.701638815473
1400000U,06037271702,2717.02,4293,0.706514926421178,6076.304745245813
1400000U,06037271703,2717.03,2754,0.45332117769849595,6075.16289881274
1400000U,06037271704,2717.04,2982,0.5437409875677026,5484.228829868565
1400000U,06037271801,2718.01,3368,0.4799276893521524,7017.723866998413
1400000U,06037271803,2718.03,3188,0.2285957543780663,13946.015789634837
1400000U,06037271804,2718.04,2293,0.3488099109656946,6573.781099429587
1400000U,06037271901,2719.01,3358,0.658175835057822,5101.980080604135
1400000U,06037271902,2719.02,3987,0.9242012963895799,4313.995247112653
1400000U,06037272100,2721,4441,1.1992942217411275,3703.011254029545
1400000U,06037272201,2722.01,2022,0.2600023131396553,7776.853888657219
1400000U,06037272202,2722.02,3034,0.309580230885036,9800.367392085476
1400000U,06037272301,2723.01,3265,0.6040266940221439,5405.390245683916
1400000U,06037272302,2723.02,3779,0.505132915351085,7481.19927479575
1400000U,06037273100,2731,3026,1.1770131856391757,2570.914274300788
1400000U,06037273200,2732,2778,0.6427754648318049,4321.882448837588
1400000U,06037273300,2733,2857,0.5734420750403978,4982.1945831211115
1400000U,06037273403,2734.03,1360,0.796707962059833,1707.0244867188408
1400000U,06037273404,2734.04,1508,0.2170388548119937,6948.064673978675
1400000U,06037273502,2735.02,2571,0.7866395280282643,3268.3330908177077
1400000U,06037273600,2736,2138,0.5886478629797276,3632.0525979275158
1400000U,06037273700,2737,2751,0.6903497069319169,3984.936869497805
1400000U,06037273800,2738,2945,0.7416272065590267,3970.997792359988
1400000U,06037273902,2739.02,4238,1.190570724544034,3559.6373341223166
1400000U,06037274100,2741,4365,0.6280495130846961,6950.088980343425
1400000U,06037274202,2742.02,3858,2.2250470851711373,1733.895891782113
1400000U,06037275101,2751.01,935,0.34421468097741237,2716.3280698691506
1400000U,06037275102,2751.02,4043,0.6238498681180003,6480.725903167576
1400000U,06037275200,2752,3793,0.4641013435643742,8172.783924453094
1400000U,06037275311,2753.11,4805,1.292366141622875,3717.986602439284
1400000U,06037275312,2753.12,2042,0.8217875600029763,2484.8271005618585
1400000U,06037275313,2753.13,3583,0.9774849428185156,3665.529608741233
1400000U,06037275400,2754,4487,0.7509871530547949,5974.802607139421
1400000U,06037275500,2755,5102,0.7877502123335042,6476.6723259733035
1400000U,06037275603,2756.03,2778,1.023895405348702,2713.1677566752173
1400000U,06037275604,2756.04,10392,1.5504331132608506,6702.64322344334
1400000U,06037275605,2756.05,2878,1.0404007372376702,2766.2417922167874
1400000U,06037276000,2760,6682,2.3384424654843388,2857.4575165423294
1400000U,06037276101,2761.01,3424,0.3263244070805637,10492.626128191127
1400000U,06037276102,2761.02,3365,0.6586394214332587,5109.016998523193
1400000U,06037276400,2764,4448,1.2759604003944192,3486.001602106973
1400000U,06037276500,2765,5508,1.1919599841899842,4620.960496205795
1400000U,06037276601,2766.01,4101,2.2397325470352927,1831.0221929973045
1400000U,06037276605,2766.05,2461,0.23779540083764159,10349.232959641155
1400000U,06037276606,2766.06,3384,0.21688789628088137,15602.530422525468
1400000U,06037276607,2766.07,2879,0.4780790550313273,6022.0165884726875
1400000U,06037276608,2766.08,1874,0.3602782102712222,5201.535775891714
1400000U,06037277000,2770,6014,2.29891620596785,2616.015313819622
1400000U,06037277100,2771,3285,1.2341187245531025,2661.818457693007
1400000U,06037277200,2772,1796,1.0418367548290086,1723.8785171240847
1400000U,06037277400,2774,0,0.6389415941353324,0
1400000U,06037278001,2780.01,2349,1.6147833422952518,1454.6843149008048
1400000U,06037278102,2781.02,2973,3.289002322805601,903.9215264110719
1400000U,06037291110,2911.1,4192,0.7113497517075996,5893.022370412132
1400000U,06037291120,2911.2,2041,0.7014664700281749,2909.6187589950264
1400000U,06037291130,2911.3,3233,1.2914641280035979,2503.3602791567378
1400000U,06037291210,2912.1,4766,1.2426584477919436,3835.3257956509415
1400000U,06037291220,2912.2,2942,0.8186938430694338,3593.528917928466
1400000U,06037291300,2913,3025,2.4044215478727637,1258.0988565321557
1400000U,06037292001,2920.01,4511,3.5300211498737744,1277.8960262493904
1400000U,06037292002,2920.02,1968,0.468385640900985,4201.665952471049
1400000U,06037293203,2932.03,2785,0.46567200654077573,5980.604289891186
1400000U,06037293204,2932.04,3694,0.6047444069933098,6108.36571166646
1400000U,06037293205,2932.05,3372,0.6355424173643237,5305.70408499895
1400000U,06037293206,2932.06,2696,0.4168651104337541,6467.319841650392
1400000U,06037293301,2933.01,2556,0.8449789437581021,3024.9274480521535
1400000U,06037293302,2933.02,4496,1.1193362821489046,4016.6660115479935
1400000U,06037293304,2933.04,4796,0.5694953653556932,8421.49083514408
1400000U,06037293306,2933.06,2424,0.6154342297993345,3938.6824499351583
1400000U,06037293307,2933.07,2532,0.338892399731354,7471.398007176205
1400000U,06037294110,2941.1,3866,0.9885257706907133,3910.8742681525714
1400000U,06037294120,2941.2,2618,1.5647090675800446,1673.1544887440061
1400000U,06037294200,2942,4306,0.9537701086923329,4514.7147732525855
1400000U,06037294301,2943.01,2798,0.7130416474715687,3924.0344654784913
1400000U,06037294302,2943.02,4490,0.8403085601093985,5343.275331403805
1400000U,06037294410,2944.1,5142,0.8337879330895219,6167.035760456269
1400000U,06037294421,2944.21,2694,0.6732585358766183,4001.4345996999045
1400000U,06037294510,2945.1,4361,0.5182293436445489,8415.193106068478
1400000U,06037294520,2945.2,3563,0.4840787211001556,7360.373106056892
1400000U,06037294610,2946.1,4359,0.8238074358356033,5291.285087246857
1400000U,06037294620,2946.2,3860,0.8415970966240018,4586.5177238420565
1400000U,06037294701,2947.01,2692,1.7539411056691208,1534.8291862816077
1400000U,06037294810,2948.1,3830,0.32046574751872026,11951.355268557267
1400000U,06037294820,2948.2,3275,0.3834882271842035,8540.027484147244
1400000U,06037294830,2948.3,3927,0.8858804501174115,4432.878047460613
1400000U,06037294900,2949,4045,0.644545371273669,6275.741290340482
1400000U,06037295103,2951.03,5081,2.0580167163563616,2468.88179265896
1400000U,06037296210,2962.1,3365,0.5595159827698658,6014.126680245444
1400000U,06037296220,2962.2,4124,0.5363666661662742,7688.7701271159085
1400000U,06037296300,2963,5103,1.0626508698941108,4802.1416483745925
1400000U,06037296401,2964.01,3251,0.9879998842417675,3290.4862154867087
1400000U,06037296402,2964.02,3175,1.0459640107182937,3035.477289337743
1400000U,06037296500,2965,3746,0.9086710469618327,4122.503971624117
1400000U,06037296600,2966,5368,0.8419462432836187,6375.703963075623
1400000U,06037296901,2969.01,4202,0.6173280013513781,6806.754255114787
1400000U,06037296902,2969.02,4792,0.493111486339635,9717.883547128462
1400000U,06037297001,2970.01,1694,0.6843507458651382,2475.338867145516
1400000U,06037297002,2970.02,4508,0.7666699037557535,5879.975173038961
1400000U,06037297110,2971.1,4584,0.48748191610951813,9403.42574465912
1400000U,06037297120,2971.2,3517,0.4260038083054375,8255.794740403755
1400000U,06037297201,2972.01,3964,0.4039609256250583,9812.830272795343
1400000U,06037297202,2972.02,4112,0.5757858511467031,7141.5440164268875
1400000U,06037297300,2973,2074,2.3969302685943727,865.2733987193761
1400000U,06037297400,2974,3607,3.0483232025703835,1183.2734786647732
1400000U,06037297501,2975.01,2586,3.2913203826961897,785.7029092626941
1400000U,06037297502,2975.02,2602,0.9618186594876549,2705.291662137271
1400000U,06037297601,2976.01,3556,2.55235383637838,1393.2237565641474
1400000U,06037297602,2976.02,3575,0.62207260420293,5746.91760390364
1400000U,06037300100,3001,6511,4.610000102614911,1412.3643937245888
1400000U,06037300200,3002,5550,1.9541170924125935,2840.157338344477
1400000U,06037300301,3003.01,5834,6.19899090037503,941.1209168974666
1400000U,06037300400,3004,5810,2.0087184008219223,2892.3914858462385
1400000U,06037300501,3005.01,2911,1.260255195709428,2309.8496319718233
1400000U,06037300503,3005.03,4968,1.083394136961955,4585.588781134837
1400000U,06037300601,3006.01,5899,0.7370103474664126,8003.958180884065
1400000U,06037300602,3006.02,3251,1.5263943255882528,2129.855926152704
1400000U,06037300701,3007.01,5129,13.408612731570427,382.51533567852454
1400000U,06037300702,3007.02,5450,11.491868167841837,474.24839202828286
1400000U,06037300800,3008,7139,6.136863846607456,1163.297765510398
1400000U,06037300901,3009.01,5475,6.9517285433232825,787.5739056667293
1400000U,06037300902,3009.02,2077,4.399388682199431,472.11104770166025
1400000U,06037301000,3010,5512,2.070137920675926,2662.6245260993346
1400000U,06037301100,3011,7113,1.3448378368117888,5289.113531236459
1400000U,06037301203,3012.03,3768,0.5474339927675658,6883.0216058575115
1400000U,06037301204,3012.04,4705,0.40891183687371724,11506.147721160314
1400000U,06037301205,3012.05,2078,0.77329708864663,2687.1949093158605
1400000U,06037301206,3012.06,5510,0.8284226686605363,6651.194140919675
1400000U,06037301300,3013,2047,1.1648806610058364,1757.2615534989502
1400000U,06037301400,3014,3970,1.5978386957941604,2484.6062437027313
1400000U,06037301501,3015.01,1774,0.6040394020279228,2936.894503974748
1400000U,06037301502,3015.02,7329,0.6759345825395275,10842.765245808994
1400000U,06037301601,3016.01,5388,2.258800998189241,2385.3362931569754
1400000U,06037301602,3016.02,3657,0.9950347010734268,3675.2487084670406
1400000U,06037301701,3017.01,2661,0.9319371875820401,2855.3426512618344
1400000U,06037301702,3017.02,6020,0.829045004527911,7261.366954895304
1400000U,06037301801,3018.01,5625,0.7232793269276196,7777.078357671499
1400000U,06037301802,3018.02,5403,0.4790253572951344,11279.152382472175
1400000U,06037301901,3019.01,3884,0.4591899021011254,8458.374154631656
1400000U,06037301902,3019.02,3261,0.6382678582961725,5109.140242006066
1400000U,06037302002,3020.02,4016,0.5027879195558219,7987.463190340484
1400000U,06037302003,3020.03,3740,0.23718097525395462,15768.549716078634
1400000U,06037302004,3020.04,4184,0.3397994084892894,12313.146802113639
1400000U,06037302102,3021.02,5866,1.0356189568718897,5664.245484380071
1400000U,06037302103,3021.03,4995,0.550706183063012,9070.17235981981
1400000U,06037302104,3021.04,3521,0.5694238612024826,6183.443020045766
1400000U,06037302201,3022.01,3718,0.4976601637852136,7470.961653271209
1400000U,06037302202,3022.02,4924,0.5115446516378757,9625.74818099304
1400000U,06037302301,3023.01,3765,0.7005625701770436,5374.2522941933985
1400000U,06037302302,3023.02,5245,0.6330370414850055,8285.455125494795
1400000U,06037302401,3024.01,7673,1.371635217526665,5594.052924534823
1400000U,06037302503,3025.03,3978,0.3266257718520453,12179.075697070077
1400000U,06037302504,3025.04,3519,0.3771861886772731,9329.609899929066
1400000U,06037302505,3025.05,3972,0.5359967974706604,7410.492037907037
1400000U,06037302506,3025.06,3385,0.9062504561998261,3735.1705335347333
1400000U,06037310100,3101,5535,13.116776494883803,421.97867762395174
1400000U,06037310201,3102.01,5082,1.1001224397573206,4619.485810253133
1400000U,06037310202,3102.02,4718,0.9059219857026213,5207.953967847221
1400000U,06037310300,3103,3032,1.0611932248570526,2857.1610984497415
1400000U,06037310400,3104,3636,1.4067534099045926,2584.6747371642036
1400000U,06037310501,3105.01,3699,1.9656514656470532,1881.8188598772585
1400000U,06037310601,3106.01,6498,1.0276676144996821,6323.056120790124
1400000U,06037310602,3106.02,2735,0.8909678387950559,3069.6955388410106
1400000U,06037310701,3107.01,2429,0.5153370630938141,4713.419961330852
1400000U,06037310703,3107.03,5270,0.9947363885982119,5297.886013224583
1400000U,06037310704,3107.04,4470,0.4952200235865018,9026.290915353526
1400000U,06037310705,3107.05,2530,0.5569396419241797,4542.682562977673
1400000U,06037310800,3108,5123,2.144972021140299,2388.3761417440483
1400000U,06037310900,3109,6810,2.172993256099122,3133.925970955411
1400000U,06037311000,3110,3764,1.3225017591674888,2846.120977842349
1400000U,06037311100,3111,3998,1.7048338021993337,2345.0966275084115
1400000U,06037311200,3112,3171,0.98898316495365,3206.3235375180657
1400000U,06037311300,3113,3915,1.2218675824010903,3204.111522712338
1400000U,06037311400,3114,2320,0.9391251923989671,2470.384160469202
1400000U,06037311500,3115,5963,1.4962397526617597,3985.3238689802392
1400000U,06037311601,3116.01,2947,1.7050468047733998,1728.3983007092029
1400000U,06037311602,3116.02,4546,1.110866847555637,4092.2996396940516
1400000U,06037311700,3117,5852,2.352871828224357,2487.1733044703637
1400000U,06037311801,3118.01,2922,0.60620283223228,4820.168835635481
1400000U,06037311802,3118.02,4200,0.8239171391529716,5097.59998962737
1400000U,06037320101,3201.01,3402,0.6805041096083734,4999.235055256071
1400000U,06037320102,3201.02,3681,1.2258977041430206,3002.6975232596997
1400000U,06037320201,3202.01,4058,0.919236393413873,4414.533659757903
1400000U,06037320202,3202.02,6000,1.6151084286999042,3714.9208643717825
1400000U,06037320300,3203,6575,1.7147447783557033,3834.389865473085
1400000U,06037400205,4002.05,2478,23.887978951316892,103.73418383573187
1400000U,06037400206,4002.06,5525,3.353455490292151,1647.5542961563701
1400000U,06037400207,4002.07,4627,5.027069752820245,920.416908359825
1400000U,06037400208,4002.08,1388,0.8223669357470116,1687.8110484089266
1400000U,06037400209,4002.09,4581,6.864703711479266,667.3266891824594
1400000U,06037400304,4003.04,8310,3.141550375562635,2645.1907518789108
1400000U,06037400402,4004.02,4185,4.383870691961325,954.6358216436464
1400000U,06037400403,4004.03,4123,13.132337341889462,313.9578197438224
1400000U,06037400404,4004.04,4039,16.163099531962303,249.89018919378267
1400000U,06037400501,4005.01,1897,11.752018543699515,161.41907817334226
1400000U,06037400602,4006.02,4382,1.5431024485409408,2839.733683361944
1400000U,06037400603,4006.03,4947,9.187097043333921,538.4725965847396
1400000U,06037400605,4006.05,7178,4.969273343088125,1444.4767885397252
1400000U,06037400801,4008.01,6935,3.585827864022556,1934.002485055255
1400000U,06037401001,4010.01,2626,1.4498926129705847,1811.1686179432077
1400000U,06037401002,4010.02,4324,1.4734322559163489,2934.644590979747
1400000U,06037401101,4011.01,5695,3.0151950737413364,1888.7666836539
1400000U,06037401102,4011.02,4073,1.2821470859246273,3176.702614476352
1400000U,06037401201,4012.01,3612,2.34248656131683,1541.9512152801904
1400000U,06037401202,4012.02,4344,3.1829017090607246,1364.792380372285
1400000U,06037401203,4012.03,4757,1.9047207267236241,2497.4789916749
1400000U,06037401303,4013.03,2242,5.803370619335401,386.3272134525078
1400000U,06037401304,4013.04,4939,9.882001611334815,499.7975303237036
1400000U,06037401311,4013.11,6923,4.278476210904113,1618.0994491347317
1400000U,06037401312,4013.12,4712,2.807847241546202,1678.1539715833098
1400000U,06037401500,4015,6022,4.769208312720309,1262.6833648549755
1400000U,06037401601,4016.01,5428,2.597022189803929,2090.086107585321
1400000U,06037401602,4016.02,5570,2.0267815566316187,2748.1994701278927
